Date,Open,Close,High,Low,Volume,Amount,Avg_Price,Return,Volatility,Revenue,Net Income,Gross Profit,EPS,Total Assets,Total Liabilities,Total Equity,Cash and Cash Equivalents,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Stock
2022-06-01,215.044,205.9,217.48,199.54,251681,4811926.0,209.45,-3.6229170567309454,1.0238423083350152,70050000.0,-20320000.0,34580000.0,-2.29,298700000.0,193200000.0,105600000.0,13810000.0,19800000.0,-21720000.0,14220000.0,RGCO
2022-07-01,206.92,212.41,216.43,206.583,168276,3354627.0,212.02125,3.1617289946575866,1.4163429621896473,70050000.0,-20320000.0,34580000.0,-2.29,298700000.0,193200000.0,105600000.0,13810000.0,19800000.0,-21720000.0,14220000.0,RGCO
2022-08-01,213.55,220.87,232.75,210.25,156129,3273247.0,218.63930434782608,3.982863330351672,0.91799960365805,70050000.0,-20320000.0,34580000.0,-2.29,298700000.0,193200000.0,105600000.0,13810000.0,19800000.0,-21720000.0,14220000.0,RGCO
2022-09-01,221.68,219.01,228.49,218.65,184368,3993682.0,221.37714285714287,-0.8421243265269274,0.9007987164192156,84170000.0,-31730000.0,41640000.0,-3.48,290300000.0,197200000.0,93090000.0,4899000.0,15550000.0,-30620000.0,18440000.0,RGCO
2022-10-01,220.33,221.41,226.12,216.85,73749,1559543.0,220.97571428571428,1.095840372585721,0.7452166379233207,84170000.0,-31730000.0,41640000.0,-3.48,290300000.0,197200000.0,93090000.0,4899000.0,15550000.0,-30620000.0,18440000.0,RGCO
2022-11-01,222.82,239.5,241.119,217.888,138117,3156760.0,230.9669047619048,8.170362675579245,1.4265259133572248,84170000.0,-31730000.0,41640000.0,-3.48,290300000.0,197200000.0,93090000.0,4899000.0,15550000.0,-30620000.0,18440000.0,RGCO
2022-12-01,240.16,226.12,240.16,220.101,253192,5693465.0,228.96857142857144,-5.586638830897705,1.210147019623592,33280000.0,3256000.0,12470000.0,0.33,308000000.0,213100000.0,94890000.0,3234000.0,-2424000.0,-8349000.0,9108000.0,RGCO
2023-01-01,228.58,236.005,238.825,225.468,209078,4747700.0,231.21625,4.371572616309916,0.839192199336956,33280000.0,3256000.0,12470000.0,0.33,308000000.0,213100000.0,94890000.0,3234000.0,-2424000.0,-8349000.0,9108000.0,RGCO
2023-02-01,236.605,240.655,242.005,230.983,195300,4688147.0,239.9318421052632,1.9702972394652685,0.5997205171561757,33280000.0,3256000.0,12470000.0,0.33,308000000.0,213100000.0,94890000.0,3234000.0,-2424000.0,-8349000.0,9108000.0,RGCO
2023-03-01,239.605,234.145,241.705,223.105,863896,19966019.0,238.0084782608696,-2.7051172840788618,0.96020841885914,71310000.0,9598000.0,29210000.0,0.97,296500000.0,196200000.0,100300000.0,6626000.0,16970000.0,-14350000.0,-888100.0,RGCO
2023-04-01,234.805,211.09,239.365,211.09,462062,10414552.0,228.08894736842103,-9.846462662025669,0.91834318954122,71310000.0,9598000.0,29210000.0,0.97,296500000.0,196200000.0,100300000.0,6626000.0,16970000.0,-14350000.0,-888100.0,RGCO
2023-05-01,212.35,220.39,221.65,204.25,555339,10580791.0,209.1086363636364,4.405703728267563,1.3137490771087774,71310000.0,9598000.0,29210000.0,0.97,296500000.0,196200000.0,100300000.0,6626000.0,16970000.0,-14350000.0,-888100.0,RGCO
2023-06-01,224.65,216.37,231.37,214.78,1613790,33835283.0,222.8814285714286,-1.824039203230632,1.052111507880461,84970000.0,10290000.0,37870000.0,1.04,294800000.0,193800000.0,100900000.0,5181000.0,23630000.0,-21460000.0,-1888000.0,RGCO
2023-07-01,213.79,218.095,222.475,208.93,564544,11004694.0,214.162,0.7972454591671729,0.848716982565767,84970000.0,10290000.0,37870000.0,1.04,294800000.0,193800000.0,100900000.0,5181000.0,23630000.0,-21460000.0,-1888000.0,RGCO
2023-08-01,218.815,205.855,219.355,205.675,912639,17629005.0,210.68630434782608,-5.612233201127959,0.6908388439942967,84970000.0,10290000.0,37870000.0,1.04,294800000.0,193800000.0,100900000.0,5181000.0,23630000.0,-21460000.0,-1888000.0,RGCO
2023-09-01,206.155,201.175,206.86,196.434,606680,10768190.0,204.073,-2.2734449005367807,0.6996619609301936,97440000.0,11300000.0,45670000.0,1.14,303700000.0,203000000.0,100700000.0,1512000.0,23800000.0,-27400000.0,218900.0,RGCO
2023-10-01,200.455,192.4,202.975,190.72,525597,8656925.0,196.8188636363637,-4.361873990306952,0.8224659940415515,97440000.0,11300000.0,45670000.0,1.14,303700000.0,203000000.0,100700000.0,1512000.0,23800000.0,-27400000.0,218900.0,RGCO
2022-01-01,265.78,198.34,265.78,172.18,11381338,2303997228.0,200.7205,-25.10950007551729,4.335791144837219,670500000.0,128300000.0,391300000.0,2.33,2358000000.0,608300000.0,1750000000.0,603800000.0,119000000.0,-221200000.00000003,961000.0,RGEN
2022-02-01,200.55,196.7,208.2,169.39,8009222,1514162682.0,191.2331578947368,-0.826862962589503,2.9119748595894746,670500000.0,128300000.0,391300000.0,2.33,2358000000.0,608300000.0,1750000000.0,603800000.0,119000000.0,-221200000.00000003,961000.0,RGEN
2022-03-01,197.03,188.09,203.73,156.275,9034847,1623346822.0,179.5578260869565,-4.377224199288254,3.6485303469998542,206400000.0,46960000.0,124000000.0,0.85,2384000000.0,617400000.0,1766000000.0,584600000.0,23110000.0,-28210000.0,-12020000.0,RGEN
2022-04-01,186.68,157.24,190.59,138.405,13710113,2200863110.0,162.247,-16.40172257961614,3.7104168644131152,206400000.0,46960000.0,124000000.0,0.85,2384000000.0,617400000.0,1766000000.0,584600000.0,23110000.0,-28210000.0,-12020000.0,RGEN
2022-05-01,154.12,164.47,170.792,137.21,9667331,1497027983.0,154.76904761904763,4.598066649707455,3.454879706049748,206400000.0,46960000.0,124000000.0,0.85,2384000000.0,617400000.0,1766000000.0,584600000.0,23110000.0,-28210000.0,-12020000.0,RGEN
2022-06-01,165.22,162.4,174.69,137.645,10404369,1614179514.0,157.65047619047618,-1.2585881923755091,3.5851967745265343,414000000.0,96830000.0,245400000.00000003,1.75,2445000000.0,639600000.0,1805000000.0,596500000.0,68830000.0,-54430000.0,-14310000.0,RGEN
2022-07-01,162.19,213.36,215.38,157.33,9979690,1853138185.0,181.276,31.379310344827594,4.376454023147281,414000000.0,96830000.0,245400000.00000003,1.75,2445000000.0,639600000.0,1805000000.0,596500000.0,68830000.0,-54430000.0,-14310000.0,RGEN
2022-08-01,212.99,219.37,262.26,211.32,13613215,3266416809.0,237.7943478260869,2.8168353955755565,3.552105986134237,414000000.0,96830000.0,245400000.00000003,1.75,2445000000.0,639600000.0,1805000000.0,596500000.0,68830000.0,-54430000.0,-14310000.0,RGEN
2022-09-01,216.77,187.11,235.06,176.92,9776669,2019383729.0,209.56142857142856,-14.705748279163055,3.409092616401012,614800000.0,137200000.0,359600000.0,2.48,2463000000.0,627400000.0,1835000000.0,573400000.0,110200000.0,-111900000.0,-13060000.0,RGEN
2022-10-01,188.09,182.49,225.62,160.67,14306116,2719317419.0,193.34952380952384,-2.469135802469136,4.6066411780341925,614800000.0,137200000.0,359600000.0,2.48,2463000000.0,627400000.0,1835000000.0,573400000.0,110200000.0,-111900000.0,-13060000.0,RGEN
2022-11-01,168.0,178.84,212.17,166.01,15773468,2836843041.0,179.81238095238095,-2.0001095950463066,4.503617667536757,614800000.0,137200000.0,359600000.0,2.48,2463000000.0,627400000.0,1835000000.0,573400000.0,110200000.0,-111900000.0,-13060000.0,RGEN
2022-12-01,179.58,169.31,189.745,158.58,9308398,1598748690.0,170.9952380952381,-5.328785506598077,3.4647347921343754,801500000.0,186000000.0,455700000.00000006,3.35,2525000000.0,614000000.0,1911000000.0,523500000.00000006,172100000.0,-233200000.0,-13340000.0,RGEN
2023-01-01,171.22,185.3,197.32,147.53,11301940,1981241466.0,177.7855,9.444214754001546,4.175568071795544,801500000.0,186000000.0,455700000.00000006,3.35,2525000000.0,614000000.0,1911000000.0,523500000.00000006,172100000.0,-233200000.0,-13340000.0,RGEN
2023-02-01,185.97,174.37,200.98,164.04,12012837,2199169552.0,186.28263157894736,-5.898542903399894,3.5083499759382053,801500000.0,186000000.0,455700000.00000006,3.35,2525000000.0,614000000.0,1911000000.0,523500000.00000006,172100000.0,-233200000.0,-13340000.0,RGEN
2023-03-01,173.68,168.36,189.87,157.11,11883057,2053330227.0,172.48347826086956,-3.4466938120089385,2.658944507009232,182700000.0,28830000.0,100800000.0,0.52,2538000000.0,597700000.0,1940000000.0,516600000.00000006,11150000.0,-9433000.0,-9563000.0,RGEN
2023-04-01,166.88,151.63,182.42,144.2,11308384,1834073585.0,164.75052631578947,-9.937039676882875,3.525993349913887,182700000.0,28830000.0,100800000.0,0.52,2538000000.0,597700000.0,1940000000.0,516600000.00000006,11150000.0,-9433000.0,-9563000.0,RGEN
2023-05-01,151.58,167.92,176.67,149.54,12554789,2028675385.0,160.10227272727272,10.743256611488494,2.310722863275812,182700000.0,28830000.0,100800000.0,0.52,2538000000.0,597700000.0,1940000000.0,516600000.00000006,11150000.0,-9433000.0,-9563000.0,RGEN
2023-06-01,167.38,141.46,173.67,135.37,12970229,1985222018.0,156.61619047619047,-15.75750357313005,2.230187899393288,341800000.0,48890000.0,180700000.0,0.88,2549000000.0,578100000.0,1971000000.0,603700000.0,45620000.0,55400000.0,-18390000.0,RGEN
2023-07-01,141.42,171.56,180.82,134.64,13122739,2095400839.0,157.43475,21.278099816202456,2.90197761413908,341800000.0,48890000.0,180700000.0,0.88,2549000000.0,578100000.0,1971000000.0,603700000.0,45620000.0,55400000.0,-18390000.0,RGEN
2023-08-01,169.11,173.91,181.26,157.21,10284168,1743410238.0,168.6730434782609,1.3697831662392137,1.904990079635449,341800000.0,48890000.0,180700000.0,0.88,2549000000.0,578100000.0,1971000000.0,603700000.0,45620000.0,55400000.0,-18390000.0,RGEN
2023-09-01,175.62,159.01,179.27,156.92,9048914,1481415147.0,163.5245,-8.567649933873845,2.1134813323329324,483000000.0,67070000.0,217200000.00000003,1.2,2514000000.0,525600000.0,1989000000.0,630800000.0,84850000.0,46630000.0,-19170000.0,RGEN
2023-10-01,158.09,134.56,164.24,110.45,18261119,2576171363.0,144.15954545454545,-15.376391421923142,5.027135445854214,483000000.0,67070000.0,217200000.00000003,1.2,2514000000.0,525600000.0,1989000000.0,630800000.0,84850000.0,46630000.0,-19170000.0,RGEN
2022-01-01,115.554,113.785,118.685,109.805,12982836,1318522259.0,113.778,-2.82676459285196,1.718559409155895,653600000.0,274000000.0,555100000.0,4.17,2757000000.0,155800000.0,2601000000.0,143600000.0,461900000.0,-417000000.0,-283200000.0,RGLD
2022-02-01,114.505,133.495,137.295,112.985,10417872,1169288257.0,122.78184210526317,17.32214263743024,2.5295761081862644,653600000.0,274000000.0,555100000.0,4.17,2757000000.0,155800000.0,2601000000.0,143600000.0,461900000.0,-417000000.0,-283200000.0,RGLD
2022-03-01,133.815,153.865,155.935,133.815,14546032,1957273464.0,147.6480434782609,15.258998464361962,1.4207896827830335,162400000.0,65680000.0,139700000.0,1.0,2790000000.0,143700000.0,2646000000.0,183700000.0,101100000.0,-37810000.0,-23170000.0,RGLD
2022-04-01,152.715,143.065,160.285,141.615,10615830,1476636159.0,153.0315,-7.019140155330983,1.4173578288989777,162400000.0,65680000.0,139700000.0,1.0,2790000000.0,143700000.0,2646000000.0,183700000.0,101100000.0,-37810000.0,-23170000.0,RGLD
2022-05-01,140.515,125.665,149.915,124.685,10959422,1318706957.0,132.73595238095237,-12.1623038479013,1.6842503903719572,162400000.0,65680000.0,139700000.0,1.0,2790000000.0,143700000.0,2646000000.0,183700000.0,101100000.0,-37810000.0,-23170000.0,RGLD
2022-06-01,126.345,119.715,131.315,116.164,12236041,1353949732.0,123.76119047619048,-4.734810806509371,2.0299321819146696,308800000.0,136800000.0,262300000.00000003,2.08,2853000000.0,156400000.0,2697000000.0,280600000.0,221300000.0,-37880000.0,-46390000.0,RGLD
2022-07-01,118.725,117.705,123.665,112.475,9945304,1041551909.0,117.6825,-1.6789875955394051,1.703445701424415,308800000.0,136800000.0,262300000.00000003,2.08,2853000000.0,156400000.0,2697000000.0,280600000.0,221300000.0,-37880000.0,-46390000.0,RGLD
2022-08-01,118.035,104.835,118.975,104.745,12358407,1241804523.0,113.2432608695652,-10.93411494838792,1.390494507915299,308800000.0,136800000.0,262300000.00000003,2.08,2853000000.0,156400000.0,2697000000.0,280600000.0,221300000.0,-37880000.0,-46390000.0,RGLD
2022-09-01,103.455,106.755,110.19,97.475,10555946,970863442.0,105.09261904761904,1.831449420517961,2.0897083415746147,440200000.0,182600000.0,370600000.0,2.78,3377000000.0000005,656900000.0,2720000000.0,122200000.0,316300000.0,-716500000.0,378900000.0,RGLD
2022-10-01,108.245,108.245,113.205,100.965,8740728,828754656.0,108.09833333333331,1.3957191700622928,2.153490694075599,440200000.0,182600000.0,370600000.0,2.78,3377000000.0000005,656900000.0,2720000000.0,122200000.0,316300000.0,-716500000.0,378900000.0,RGLD
2022-11-01,110.095,125.615,126.025,100.035,9783326,992660753.0,116.3845238095238,16.046930574160466,3.0606295152883125,440200000.0,182600000.0,370600000.0,2.78,3377000000.0000005,656900000.0,2720000000.0,122200000.0,316300000.0,-716500000.0,378900000.0,RGLD
2022-12-01,127.895,126.005,129.325,119.065,10244897,1133327645.0,124.46285714285712,0.3104724754209309,1.6537509997866104,603200000.0,239000000.0,508600000.00000006,3.64,3535000000.0,781100000.0,2753000000.0,118600000.0,417300000.0,-922900000.0,480600000.0,RGLD
2023-01-01,127.575,140.69,145.55,127.575,9117437,1138947717.0,138.8645,11.654299432562198,1.712952331203767,603200000.0,239000000.0,508600000.00000006,3.64,3535000000.0,781100000.0,2753000000.0,118600000.0,417300000.0,-922900000.0,480600000.0,RGLD
2023-02-01,140.16,132.45,145.09,129.265,8366451,1029425791.0,136.69184210526316,-5.856848390077484,1.324022657279096,603200000.0,239000000.0,508600000.00000006,3.64,3535000000.0,781100000.0,2753000000.0,118600000.0,417300000.0,-922900000.0,480600000.0,RGLD
2023-03-01,134.12,143.37,143.5,125.19,12115488,1469661511.0,135.21217391304347,8.244620611551534,1.740344318865704,170400000.0,63880000.0,145400000.0,0.97,3490999999.9999995,696100000.0,2795000000.0,126800000.0,108700000.0,-197000.0,-100200000.0,RGLD
2023-04-01,143.37,146.475,158.995,142.135,10037847,1360950583.0,150.1,2.1657250470809686,1.7732570327957535,170400000.0,63880000.0,145400000.0,0.97,3490999999.9999995,696100000.0,2795000000.0,126800000.0,108700000.0,-197000.0,-100200000.0,RGLD
2023-05-01,148.745,137.875,161.855,134.945,7554001,1012918309.0,146.92590909090907,-5.871309097115541,1.6027167438597327,170400000.0,63880000.0,145400000.0,0.97,3490999999.9999995,696100000.0,2795000000.0,126800000.0,108700000.0,-197000.0,-100200000.0,RGLD
2023-06-01,138.625,128.815,142.015,124.158,9947242,1168144017.0,131.56452380952382,-6.571169537624666,1.262636458785212,314400000.0,127300000.0,266000000.0,1.94,3440000000.0,603800000.0,2836000000.0,106200000.0,216600000.0,-2821000.0,-226200000.0,RGLD
2023-07-01,129.525,134.55,137.79,125.83,8524525,1016169565.0,133.9495,4.452121259170139,1.4849704301238802,314400000.0,127300000.0,266000000.0,1.94,3440000000.0,603800000.0,2836000000.0,106200000.0,216600000.0,-2821000.0,-226200000.0,RGLD
2023-08-01,132.47,126.5,132.679,120.705,8893752,992563877.0,125.89347826086956,-5.982905982905995,1.2473194926707136,314400000.0,127300000.0,266000000.0,1.94,3440000000.0,603800000.0,2836000000.0,106200000.0,216600000.0,-2821000.0,-226200000.0,RGLD
2023-09-01,127.82,120.74,130.73,119.31,6539657,722516923.0,124.681,-4.553359683794467,1.147349677658822,453100000.0,176700000.0,383300000.0,2.69,3397000000.0,535400000.0,2862000000.0,102900000.0,314700000.0,-2827000.0,-327600000.0,RGLD
2023-10-01,119.88,119.115,129.15,116.23,8357871,894330705.0,121.6184090909091,-1.3458671525592214,1.3183560133767331,453100000.0,176700000.0,383300000.0,2.69,3397000000.0,535400000.0,2862000000.0,102900000.0,314700000.0,-2827000.0,-327600000.0,RGLD
2022-01-01,32.96,26.4,34.46,24.135,8190056,225251598.0,27.565500000000004,-19.266055045871568,3.911848797490664,470300000.0,127800000.0,418500000.0,3.01,1114000000.0,349600000.0,764300000.0,345200000.0,218900000.0,-406600000.0,195300000.0,RGNX
2022-02-01,26.4,26.21,27.86,24.09,9036524,233983662.0,25.891052631578948,-0.7196969696969591,3.795309792390964,470300000.0,127800000.0,418500000.0,3.01,1114000000.0,349600000.0,764300000.0,345200000.0,218900000.0,-406600000.0,195300000.0,RGNX
2022-03-01,26.3,33.19,34.605,25.71,9139947,267783410.0,29.520434782608696,26.631056848531088,3.817160814166805,22220000.0,-76720000.0,6501000.0,-1.79,1025000000.0,335700000.0,689700000.0,191900000.0,-55910000.0,-90590000.0,-6834000.0,RGNX
2022-04-01,33.18,27.76,35.71,26.92,7370365,228697040.0,30.8505,-16.36034950286229,2.715395164646401,22220000.0,-76720000.0,6501000.0,-1.79,1025000000.0,335700000.0,689700000.0,191900000.0,-55910000.0,-90590000.0,-6834000.0,RGNX
2022-05-01,27.65,21.04,28.78,18.69,9007650,195216595.0,21.705714285714286,-24.20749279538905,5.983922059908843,22220000.0,-76720000.0,6501000.0,-1.79,1025000000.0,335700000.0,689700000.0,191900000.0,-55910000.0,-90590000.0,-6834000.0,RGNX
2022-06-01,21.19,24.7,27.08,19.17,10349726,238899134.0,22.672857142857143,17.395437262357415,4.65842266624458,54870000.0,-144900000.0,26200000.0,-3.37,953400000.0,322900000.0,630500000.0,121400000.0,-117700000.0,-91670000.0,-14500000.0,RGNX
2022-07-01,24.66,31.37,33.049,24.6,7429603,221900002.0,30.0945,27.004048582995964,2.892491278066852,54870000.0,-144900000.0,26200000.0,-3.37,953400000.0,322900000.0,630500000.0,121400000.0,-117700000.0,-91670000.0,-14500000.0,RGNX
2022-08-01,31.1,29.5,35.73,29.25,7024979,228886763.0,32.48739130434783,-5.961109340133886,3.180334081387084,54870000.0,-144900000.0,26200000.0,-3.37,953400000.0,322900000.0,630500000.0,121400000.0,-117700000.0,-91670000.0,-14500000.0,RGNX
2022-09-01,29.16,26.43,31.32,22.2,8073001,211550853.0,26.17238095238095,-10.406779661016952,4.108082573434274,81380000.0,-220400000.00000003,39620000.0,-5.11,883799999.9999999,320000000.0,563800000.0,118500000.0,-168100000.0,-38630000.0,-19920000.0,RGNX
2022-10-01,27.0,23.67,27.08,21.49,7457219,171056029.0,22.867619047619048,-10.442678774120306,3.6227474923514897,81380000.0,-220400000.00000003,39620000.0,-5.11,883799999.9999999,320000000.0,563800000.0,118500000.0,-168100000.0,-38630000.0,-19920000.0,RGNX
2022-11-01,24.05,23.9,25.5,19.82,6711950,147982312.0,22.117142857142856,0.9716941275876412,4.116830440227572,81380000.0,-220400000.00000003,39620000.0,-5.11,883799999.9999999,320000000.0,563800000.0,118500000.0,-168100000.0,-38630000.0,-19920000.0,RGNX
2022-12-01,23.92,22.68,24.54,21.29,8728912,199252154.0,22.83428571428572,-5.104602510460243,3.18828169316375,112700000.0,-280300000.0,58180000.0,-6.5,833300000.0,317100000.0,516200000.0,96950000.0,-207500000.00000003,-11930000.0,-28840000.0,RGNX
2023-01-01,22.76,23.21,25.54,21.73,6376667,146876659.0,23.014,2.336860670194008,2.778068727712134,112700000.0,-280300000.0,58180000.0,-6.5,833300000.0,317100000.0,516200000.0,96950000.0,-207500000.00000003,-11930000.0,-28840000.0,RGNX
2023-02-01,23.24,22.25,24.3,20.935,7381124,167000313.0,22.562105263157896,-4.136148211977597,2.945792225476924,112700000.0,-280300000.0,58180000.0,-6.5,833300000.0,317100000.0,516200000.0,96950000.0,-207500000.00000003,-11930000.0,-28840000.0,RGNX
2023-03-01,23.12,18.91,25.32,17.82,12103318,255296981.0,20.99826086956521,-15.01123595505618,3.775047704917984,19140000.0,-66680000.0,15030000.0,-1.53,747800000.0,282700000.0,465100000.0,70090000.0,-80920000.0,63090000.0,-9037000.0,RGNX
2023-04-01,18.92,19.36,20.03,17.03,7013215,130724861.0,18.73842105263158,2.379693283976736,3.487563820996514,19140000.0,-66680000.0,15030000.0,-1.53,747800000.0,282700000.0,465100000.0,70090000.0,-80920000.0,63090000.0,-9037000.0,RGNX
2023-05-01,19.4,17.23,22.13,17.02,10140796,194494158.0,19.30454545454545,-11.002066115702467,4.811872201662356,19140000.0,-66680000.0,15030000.0,-1.53,747800000.0,282700000.0,465100000.0,70090000.0,-80920000.0,63090000.0,-9037000.0,RGNX
2023-06-01,17.36,19.99,20.785,17.052,8910172,175473444.0,19.70523809523809,16.018572257690057,3.4129995749738526,39120000.0,-138700000.0,25530000.0,-3.19,682500000.0,276600000.0,405900000.0,68600000.0,-128200000.0,118300000.0,-18200000.0,RGNX
2023-07-01,19.83,19.0,20.38,17.555,5856376,111234641.0,18.811,-4.952476238119052,1.924835393040332,39120000.0,-138700000.0,25530000.0,-3.19,682500000.0,276600000.0,405900000.0,68600000.0,-128200000.0,118300000.0,-18200000.0,RGNX
2023-08-01,19.32,17.7,19.78,17.18,7835080,141639517.0,18.056521739130435,-6.842105263157894,2.133237903662068,39120000.0,-138700000.0,25530000.0,-3.19,682500000.0,276600000.0,405900000.0,68600000.0,-128200000.0,118300000.0,-18200000.0,RGNX
2023-09-01,17.81,16.46,18.36,16.135,7307372,127903981.0,17.5075,-7.0056497175141175,2.4478171761793472,68030000.0,-200600000.0,42050000.0,-4.6,633800000.0,270700000.0,363100000.0,53050000.0,-177600000.0,157000000.0,-23000000.0,RGNX
2023-10-01,16.46,12.89,17.15,12.82,9273683,144393578.0,15.727272727272728,-21.688942891859053,3.874282950732858,68030000.0,-200600000.0,42050000.0,-4.6,633800000.0,270700000.0,363100000.0,53050000.0,-177600000.0,157000000.0,-23000000.0,RGNX
2022-01-01,47.3,46.24,51.7,44.32,5299801,97350400.0,47.346,-1.742456438589035,1.9134285544034728,383400000.0,27230000.0,150200000.0,0.82,538200000.0,184600000.0,353600000.0,70630000.0,3460000.0,-2271000.0,-3295000.0,RGP
2022-02-01,46.44,44.86,47.03,43.48,3422280,57934706.0,45.41263157894737,-2.9844290657439543,1.082270173330844,588000000.0,46650000.0,227000000.0,1.42,559700000.0,202700000.0,357000000.0,82190000.0,22680000.0,-2363000.0,-10440000.0,RGP
2022-03-01,44.84,45.94,46.56,43.24,3360371,56065916.0,45.04521739130435,2.4074899687917872,1.4987647568066158,588000000.0,46650000.0,227000000.0,1.42,559700000.0,202700000.0,357000000.0,82190000.0,22680000.0,-2363000.0,-10440000.0,RGP
2022-04-01,45.88,46.04,48.86,45.12,4093577,71938940.0,46.814,0.217675228559,1.8261856511736432,588000000.0,46650000.0,227000000.0,1.42,559700000.0,202700000.0,357000000.0,82190000.0,22680000.0,-2363000.0,-10440000.0,RGP
2022-05-01,45.76,48.88,48.88,44.14,4221733,72279290.0,46.011428571428574,6.168549087749797,1.4680397185650558,805000000.0000001,67180000.0,316600000.0,2.04,581500000.0,209000000.0,372400000.0,104200000.0,49440000.0,-2961000.0,-13370000.0,RGP
2022-06-01,48.64,52.68,55.17,47.04,5889966,114659987.0,49.73809523809524,7.774140752864156,2.888723931848576,805000000.0000001,67180000.0,316600000.0,2.04,581500000.0,209000000.0,372400000.0,104200000.0,49440000.0,-2961000.0,-13370000.0,RGP
2022-07-01,52.62,54.86,58.3,50.16,5728947,118318004.0,52.568,4.138192862566448,1.7811335354509763,805000000.0000001,67180000.0,316600000.0,2.04,581500000.0,209000000.0,372400000.0,104200000.0,49440000.0,-2961000.0,-13370000.0,RGP
2022-08-01,54.44,51.3,56.34,51.14,5640960,118453748.0,53.89652173913043,-6.489245351804596,1.3456317726327256,204100000.0,18140000.0,83470000.0,0.55,534000000.0,142100000.0,392000000.0,72580000.0,-5296000.0,2275000.0,-29120000.0,RGP
2022-09-01,51.2,48.36,52.32,47.06,3853119,72524912.0,49.84095238095239,-5.730994152046776,1.4497208030485578,204100000.0,18140000.0,83470000.0,0.55,534000000.0,142100000.0,392000000.0,72580000.0,-5296000.0,2275000.0,-29120000.0,RGP
2022-10-01,48.76,48.76,50.03,43.6,5060718,87439223.0,47.45238095238095,0.8271298593879317,2.260871304043828,204100000.0,18140000.0,83470000.0,0.55,534000000.0,142100000.0,392000000.0,72580000.0,-5296000.0,2275000.0,-29120000.0,RGP
2022-11-01,49.44,51.1,51.98,47.56,2921381,54793036.0,49.859047619047615,4.799015586546362,1.302297203731201,404400000.0,35570000.0,165800000.0,1.07,550500000.0,148400000.0,402100000.0,89450000.0,23650000.0,1824000.0,-38450000.0,RGP
2022-12-01,51.28,49.26,51.58,48.7,3296931,61839013.0,50.04190476190475,-3.600782778864975,0.8854854327796382,404400000.0,35570000.0,165800000.0,1.07,550500000.0,148400000.0,402100000.0,89450000.0,23650000.0,1824000.0,-38450000.0,RGP
2023-01-01,49.7,47.04,49.98,43.26,4852514,82446425.0,46.773,-4.506699147381243,3.51886562210219,404400000.0,35570000.0,165800000.0,1.07,550500000.0,148400000.0,402100000.0,89450000.0,23650000.0,1824000.0,-38450000.0,RGP
2023-02-01,47.04,48.9,49.74,46.72,3472918,62437432.0,48.69684210526316,3.9540816326530495,0.8562337206441969,591200000.0,42590000.0,237400000.0,1.27,532300000.00000006,125500000.0,406800000.0,103900000.0,63880000.0,1548000.0,-64330000.0,RGP
2023-03-01,48.98,46.9,49.68,46.22,5777891,100872363.0,47.81217391304348,-4.089979550102251,1.1673547047798152,591200000.0,42590000.0,237400000.0,1.27,532300000.00000006,125500000.0,406800000.0,103900000.0,63880000.0,1548000.0,-64330000.0,RGP
2023-04-01,47.04,41.96,47.24,41.0,4940067,76081552.0,43.68105263157895,-10.533049040511722,1.6411296144454013,591200000.0,42590000.0,237400000.0,1.27,532300000.00000006,125500000.0,406800000.0,103900000.0,63880000.0,1548000.0,-64330000.0,RGP
2023-05-01,41.7,43.62,45.5,40.84,3615772,53918532.0,43.00090909090909,3.956148713060048,0.9779351974574998,775600000.0,54360000.0,313100000.0,1.63,532000000.0,117500000.0,414500000.0,116800000.0,81640000.0,3943000.0,-71910000.0,RGP
2023-06-01,43.72,44.48,47.54,43.46,4628863,74750202.0,45.388571428571424,1.971572673085742,1.4736749701163514,775600000.0,54360000.0,313100000.0,1.63,532000000.0,117500000.0,414500000.0,116800000.0,81640000.0,3943000.0,-71910000.0,RGP
2023-07-01,44.36,45.02,47.06,44.14,3513408,56923660.0,45.412,1.2140287769784264,1.115772776781736,775600000.0,54360000.0,313100000.0,1.63,532000000.0,117500000.0,414500000.0,116800000.0,81640000.0,3943000.0,-71910000.0,RGP
2023-08-01,44.9,44.36,45.76,43.65,3130074,49634268.0,44.9104347826087,-1.4660151043980552,0.8127581571828847,170200000.0,3117000.0,67000000.0,0.09,522400000.0,103500000.0,418800000.0,112600000.0,-2214000.0,-548000.0,-1557000.0,RGP
2023-09-01,44.4,43.16,44.8,42.62,2975297,44862004.0,43.442,-2.705139765554565,1.0601146384098905,170200000.0,3117000.0,67000000.0,0.09,522400000.0,103500000.0,418800000.0,112600000.0,-2214000.0,-548000.0,-1557000.0,RGP
2023-10-01,43.2,40.28,43.28,39.34,4745449,66257651.0,41.16227272727273,-6.672845227062085,1.4042335051595751,170200000.0,3117000.0,67000000.0,0.09,522400000.0,103500000.0,418800000.0,112600000.0,-2214000.0,-548000.0,-1557000.0,RGP
2022-01-01,419.88,415.16,428.92,404.64,2830394,190616317.0,415.574,-0.7554025626314687,0.9641923894596004,730700000.0,155900000.0,279600000.0,8.87,442300000.0,78680000.0,363700000.0,21040000.0,172300000.0,-107500000.0,-63910000.0,RGR
